id,question,GT_Value,GT_Ref,GT_Explanation,answer_unit,Quote,Table,Figure,Math,is_NA,ensemble-all-majority_Value,ensemble-all-majority_Ref,ensemble-all-majority_ValCorrect,ensemble-all-majority_RefScore,ensemble-all-majority_NACorrect,ensemble-top3-majority_Value,ensemble-top3-majority_Ref,ensemble-top3-majority_ValCorrect,ensemble-top3-majority_RefScore,ensemble-top3-majority_NACorrect,ensemble-top5-majority_Value,ensemble-top5-majority_Ref,ensemble-top5-majority_ValCorrect,ensemble-top5-majority_RefScore,ensemble-top5-majority_NACorrect,qwen1.5-110b-bench_Value,qwen1.5-110b-bench_Ref,qwen1.5-110b-bench_ValCorrect,qwen1.5-110b-bench_RefScore,qwen1.5-110b-bench_NACorrect,qwen14b-bench_Value,qwen14b-bench_Ref,qwen14b-bench_ValCorrect,qwen14b-bench_RefScore,qwen14b-bench_NACorrect,qwen3-30b-a3b-bench_Value,qwen3-30b-a3b-bench_Ref,qwen3-30b-a3b-bench_ValCorrect,qwen3-30b-a3b-bench_RefScore,qwen3-30b-a3b-bench_NACorrect,qwen3-next-80b-a3b-bench_Value,qwen3-next-80b-a3b-bench_Ref,qwen3-next-80b-a3b-bench_ValCorrect,qwen3-next-80b-a3b-bench_RefScore,qwen3-next-80b-a3b-bench_NACorrect,qwen32b-bench_Value,qwen32b-bench_Ref,qwen32b-bench_ValCorrect,qwen32b-bench_RefScore,qwen32b-bench_NACorrect,qwen72b-bench_Value,qwen72b-bench_Ref,qwen72b-bench_ValCorrect,qwen72b-bench_RefScore,qwen72b-bench_NACorrect,qwen7b-bench_Value,qwen7b-bench_Ref,qwen7b-bench_ValCorrect,qwen7b-bench_RefScore,qwen7b-bench_NACorrect
q222,"What was the total public health cost of U.S. data centers in 2023, based on the average attribution method?",5600000000,['han2024'],Table,USD,0,1,0,0,0,6700000000,"[""han2024""]",False,1.0,True,6700000000,"[""han2024""]",False,1.0,True,6700000000,"[""han2024""]",False,1.0,True,6700000000,"[""han2024""]",False,1.0,True,47480000000,"[""han2024""]",False,1.0,True,6.7,"[""han2024""]",False,1.0,True,47.48,"[""han2024""]",False,1.0,True,6700000000,"[""han2024""]",False,1.0,True,6700000000,"[""han2024""]",False,1.0,True,168.81,"[""han2024""]",False,1.0,True
q223,By what factor is the energy consumption of the o3 model greater than that of GPT-4.1 nano for a long prompt?,70,['jegham2025'],Quote,multiplier,1,0,0,0,0,14.78,"[""jegham2025""]",False,1.0,True,14.78,"[""jegham2025""]",False,1.0,True,14.78,"[""jegham2025""]",False,1.0,True,35,"[""jegham2025""]",False,1.0,True,14.78,"[""jegham2025""]",False,1.0,True,14.8,"[""jegham2025""]",False,1.0,True,14.78,"[""jegham2025""]",False,1.0,True,14.78,"[""jegham2025""]",False,1.0,True,14.78,"[""jegham2025""]",False,1.0,True,30.66,"[""jegham2025""]",False,1.0,True
q224,"In the evaluation of short-context workloads (Arena dataset) with a 120ms SLO, Mélange achieved cost reductions in what percentage range compared to single-GPU baselines?","[15,77]",['griggs2024'],"Quote, Figure 11",percent,1,0,1,0,0,"[15, 77]","[""griggs2024""]",True,1.0,True,"[15, 77]","[""griggs2024""]",True,1.0,True,"[15,77]","[""griggs2024""]",True,1.0,True,"[41.86, 77.25]","[""griggs2024""]",False,1.0,True,"[15,77]","[""griggs2024""]",True,1.0,True,"[15,77]","[""griggs2024""]",True,1.0,True,"[15, 77]","[""griggs2024""]",True,1.0,True,"[15,77]","[""griggs2024""]",True,1.0,True,"[15, 77]","[""griggs2024""]",True,1.0,True,"[15, 77]","[""griggs2024""]",True,1.0,True
q225,What were the total estimated net carbon emissions (in metric tons of CO2 equivalent) for the pre-training of FLM-101B?,26,['li2025a'],Table 3,tCO2e,0,1,0,0,0,26,"[""li2025a""]",True,1.0,True,26,"[""li2025a""]",True,1.0,True,26,"[""li2025a""]",True,1.0,True,26,"[""li2025a""]",True,1.0,True,26,"[""li2025a""]",True,1.0,True,26,"[""li2025a""]",True,1.0,True,26,"[""li2025a""]",True,1.0,True,is_blank,"[""li2025a""]",False,1.0,True,26,"[""li2025a""]",True,1.0,True,26,"[""li2025a""]",True,1.0,True
q226,"What is the total execution time, in seconds, of a sparse Mixtral model with a batch size of 1 fine-tuned with a NVIDIA A40-48 GB GPU?",2,['xia2024'],Figure,seconds,0,0,1,0,0,1.0,"[""xia2024""]",False,1.0,True,1.0,"[""xia2024""]",False,1.0,True,1.0,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,6.0,"[""xia2024""]",False,1.0,True,is_blank,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1.0,"[""xia2024""]",False,1.0,True,is_blank,"[""xia2024""]",False,1.0,True
q227,True or False: The public health costs of AI are evenly distributed across communities in the U.S.,0,['han2024'],Quote,is_blank,1,0,0,0,0,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,False,"[""han2024""]",True,1.0,True,is_blank,"[""han2024""]",False,1.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,is_blank,"[""han2024""]",False,1.0,True
q228,"True or False: As of 2019 product data, GPU theoretical performance per watt was observed to double approximately every 3-4 years.",1,['wu2021b'],Quote,is_blank,1,0,1,0,0,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""wu2021b""]",False,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True
q229,Which open-source tool was specifically used to apply 4-bit quantization and support local deployment of large language models in the financial sentiment case study?,Ollama,['khan2025'],Quote,is_blank,1,0,0,0,0,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True
q232,What storage service was used to shard and stream datasets for spot VMs that could terminate at any time?,Backblaze B2,['erben2023'],Quote,is_blank,1,0,0,0,0,Backblaze (B2),"[""erben2023""]",False,1.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True,Backblaze B2,"[""erben2023""]",True,1.0,True,Backblaze,"[""erben2023""]",False,1.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True,WebDataset,"[""erben2023""]",False,1.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True
q233,"In experiments measuring inference with large language models, was the relationship between runtime and energy consumption found to be nearly linear?",1,['zschache2025'],R²=0.998,is_blank,0,0,1,0,0,1,"[""zschache2025""]",True,1.0,True,1,"[""zschache2025""]",True,1.0,True,1,"[""zschache2025""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1,"[""zschache2025""]",True,1.0,True,is_blank,"[""zschache2025"", ""fernandez2025""]",False,0.5,True,1,"[""zschache2025""]",True,1.0,True,1,"[""zschache2025""]",True,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True,is_blank,"[""samsi2024"", ""fernandez2025""]",False,0.0,True
q234,Which U.S. Senator introduced the AI Environmental Impacts Act bill in February 2024?,Edward J. Markey,['ebert2024'],Quote,is_blank,1,0,0,0,0,Edward J. Markey,"[""ebert2024"", ""morrison2025""]",True,0.5,True,Edward J. Markey,"[""ebert2024""]",True,1.0,True,Edward J. Markey,"[""ebert2024"", ""morrison2025""]",True,0.5,True,Edward J. Markey,"[""ebert2024""]",True,1.0,True,Edward J. Markey,"[""ebert2024""]",True,1.0,True,Edward J. Markey,"[""ebert2024"", ""morrison2025""]",True,0.5,True,Edward J. Markey,"[""ebert2024""]",True,1.0,True,Edward J. Markey,"[""ebert2024""]",True,1.0,True,Edward J. Markey,"[""ebert2024""]",True,1.0,True,Edward J. Markey,"[""ebert2024""]",True,1.0,True
q235,"According to Chen et al. (2025), what is the price per hour for an NVIDIA H100?",11.06,['chen2024'],Table 1,USD per hour,0,1,0,0,0,11.06,"[""chen2024""]",True,1.0,True,11.06,"[""chen2024""]",True,1.0,True,11.06,"[""chen2024""]",True,1.0,True,7.5164,"[""griggs2024""]",False,0.0,True,11.06,"[""chen2024""]",True,1.0,True,11.06,"[""chen2024""]",True,1.0,True,11.06,"[""chen2024""]",True,1.0,True,11.06,"[""chen2024""]",True,1.0,True,7.5164,"[""griggs2024""]",False,0.0,True,11.06,"[""chen2024""]",True,1.0,True
q236,What was the estimated average GPU lifetime (in years) before retirement in AI data centers in 2024?,is_blank,is_blank,is_blank,years,0,0,0,0,1,6,"[""amazon2023""]",True,0.0,False,6,"[""amazon2023""]",True,0.0,False,6,"[""amazon2023""]",True,0.0,False,5,"[""cottier2024""]",True,0.0,False,6,"[""amazon2023""]",True,0.0,False,5,"[""amazon2023""]",True,0.0,False,6,"[""amazon2023""]",True,0.0,False,6,"[""amazon2023""]",True,0.0,False,6,"[""amazon2023""]",True,0.0,False,6,"[""amazon2023""]",True,0.0,False
q237,What is the bare minimum number of NVIDIA V100 32GB GPUs required to run LLaMA-13B inference without compression or quantization?,2,['samsi2024'],Table II shows that the 13B model requires 2 NVIDIA V100 GPUs (32GB each) as the minimum hardware to run inference,V100_32GB_GPUs,0,1,0,0,0,2,"[""samsi2024""]",True,1.0,True,2,"[""samsi2024""]",True,1.0,True,2,"[""samsi2024""]",True,1.0,True,8,"[""samsi2024""]",False,1.0,True,2,"[""samsi2024""]",True,1.0,True,2,"[""samsi2024""]",True,1.0,True,2,"[""samsi2024""]",True,1.0,True,2,"[""samsi2024""]",True,1.0,True,2,"[""samsi2024""]",True,1.0,True,2,"[""samsi2024""]",True,1.0,True
q238,"What are the reported GHG emissions (tCO2e) from the pre-training process for Google's Gemma family of language models, and how does this compare to the 'five cars' estimate?",1247.61,['luccioni2025c'],Quote,tCO2e,1,0,0,0,0,1247.61,"[""luccioni2025c""]",True,1.0,True,1247.61,"[""luccioni2025c""]",True,1.0,True,1247.61,"[""luccioni2025c""]",True,1.0,True,1247.61,"[""luccioni2025c""]",True,1.0,True,1247.61,"[""luccioni2025c""]",True,1.0,True,1247.61,"[""luccioni2025c""]",True,1.0,True,1247.61,"[""luccioni2025c""]",True,1.0,True,1247.61,"[""luccioni2025c""]",True,1.0,True,1247.61,"[""luccioni2025c""]",True,1.0,True,1247.61,"[""luccioni2025c""]",True,1.0,True
q239,How long does it take to train ELMo on 3 NVIDIA GTX 1080 Ti GPUs?,336,['strubell2019'],"Table, Quote",hours,1,1,0,0,0,336,"[""strubell2019""]",True,1.0,True,336,"[""strubell2019""]",True,1.0,True,336,"[""strubell2019""]",True,1.0,True,336,"[""strubell2019""]",True,1.0,True,336,"[""strubell2019""]",True,1.0,True,336,"[""strubell2019""]",True,1.0,True,336,"[""strubell2019""]",True,1.0,True,336,"[""strubell2019""]",True,1.0,True,336,"[""strubell2019""]",True,1.0,True,336,"[""strubell2019""]",True,1.0,True
q240,"What is the estimated U.S. national average water consumption for electricity generation, in L/kWh?",3.1,['li2025b'],Quote,L/kWh,1,0,0,0,0,3.1,"[""li2025b""]",True,1.0,True,3.1,"[""li2025b""]",True,1.0,True,3.1,"[""li2025b""]",True,1.0,True,3.1,"[""li2025b""]",True,1.0,True,3.1,"[""li2025b""]",True,1.0,True,3.1,"[""li2025b""]",True,1.0,True,3.1,"[""li2025b""]",True,1.0,True,3.1,"[""li2025b""]",True,1.0,True,3.1,"[""li2025b""]",True,1.0,True,3.1,"[""li2025b""]",True,1.0,True
q241,What was the reported PUE of Google's hyperscale data centers in 2021?,1.1,['wu2021b'],Quote,PUE,1,0,1,0,0,1.1,"[""dodge2022"", ""dodge2024"", ""patterson2021"", ""wu2021b""]",True,0.25,True,1.1,"[""dodge2022"", ""patterson2021"", ""wu2021b""]",True,0.3333333333333333,True,1.10,"[""dodge2022"", ""wu2021b""]",True,0.5,True,1.1,"[""wu2021b"", ""dodge2024"", ""patterson2021""]",True,0.3333333333333333,True,1.10,"[""wu2021b""]",True,1.0,True,1.10,"[""dodge2022"", ""wu2021b""]",True,0.5,True,1.1,"[""dodge2022"", ""wu2021b"", ""patterson2021""]",True,0.3333333333333333,True,1.10,"[""dodge2022""]",True,0.0,True,1.1,"[""dodge2022""]",True,0.0,True,1.1,"[""dodge2022"", ""wu2021b""]",True,0.5,True
q242,"According to AWS, by moving workloads from on-premises data centers to AWS in North America, what percent reduction in carbon footprint can customers typically expect?",96,['amazon2023'],Quote,percent,1,0,0,0,0,96,"[""amazon2023""]",True,1.0,True,96,"[""amazon2023""]",True,1.0,True,96,"[""amazon2023""]",True,1.0,True,96,"[""amazon2023""]",True,1.0,True,96,"[""amazon2023""]",True,1.0,True,96,"[""amazon2023""]",True,1.0,True,96,"[""amazon2023""]",True,1.0,True,96,"[""amazon2023""]",True,1.0,True,96,"[""amazon2023""]",True,1.0,True,96,"[""amazon2023""]",True,1.0,True
q243,What the net cost of fine-tuning a sparse Mixtral model using 2 million queries with NVIDIA H100 GPU?,3460,['xia2024'],Quote,USD,1,0,0,0,0,3460,"[""xia2024""]",True,1.0,True,3460,"[""xia2024""]",True,1.0,True,3460,"[""xia2024""]",True,1.0,True,3460,"[""xia2024""]",True,1.0,True,3460,"[""xia2024""]",True,1.0,True,3460,"[""xia2024""]",True,1.0,True,3460,"[""xia2024""]",True,1.0,True,3460,"[""xia2024""]",True,1.0,True,3460,"[""xia2024""]",True,1.0,True,3460,"[""xia2024""]",True,1.0,True
q244,"In a typical datacenter, GPUs account for what percentage of the total provisioned power?","[50,70]",['chung2025'],Quote,percent,1,0,0,0,0,74,"[""dodge2022""]",False,0.0,True,74,"[""dodge2022""]",False,0.0,True,74,"[""dodge2022""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,74,"[""dodge2022""]",False,0.0,True,74,"[""dodge2022""]",False,0.0,True,74,"[""dodge2022""]",False,0.0,True,75,"[""dodge2022""]",False,0.0,True,74,"[""dodge2022""]",False,0.0,True,74,"[""dodge2022""]",False,0.0,True
q245,The training infrastructure for JetMoE-8B consisted of a cluster of 12 nodes. How many total H100 GPUs were used for the training?,96,['shen2024'],Quote,H100 GPUs,1,0,0,0,0,96,"[""shen2024""]",True,1.0,True,96,"[""shen2024""]",True,1.0,True,96,"[""shen2024""]",True,1.0,True,96,"[""shen2024""]",True,1.0,True,96,"[""shen2024""]",True,1.0,True,96,"[""shen2024""]",True,1.0,True,96,"[""shen2024""]",True,1.0,True,96,"[""shen2024""]",True,1.0,True,96,"[""shen2024""]",True,1.0,True,96,"[""shen2024""]",True,1.0,True
q247,"During the first 300 logging steps of OLMo 2 7B training, what is the average GPU power for a single node while actively training?",600,['morrison2025'],Quote,Watts,1,0,1,0,0,600,"[""morrison2025""]",True,1.0,True,600,"[""morrison2025""]",True,1.0,True,600,"[""morrison2025""]",True,1.0,True,600,"[""morrison2025""]",True,1.0,True,600,"[""morrison2025""]",True,1.0,True,600,"[""morrison2025""]",True,1.0,True,600,"[""morrison2025""]",True,1.0,True,600,"[""morrison2025""]",True,1.0,True,600,"[""morrison2025""]",True,1.0,True,600,"[""morrison2025""]",True,1.0,True
q248,How many pounds of CO2e are estimated for an average human life in one year (globally)?,11023,['strubell2019'],Table,lbs,0,1,0,0,0,11023,"[""strubell2019""]",True,1.0,True,11023,"[""strubell2019""]",True,1.0,True,11023,"[""strubell2019""]",True,1.0,True,11023,"[""strubell2019""]",True,1.0,True,11023,"[""strubell2019""]",True,1.0,True,11023,"[""strubell2019""]",True,1.0,True,11023,"[""strubell2019""]",True,1.0,True,11023,"[""strubell2019""]",True,1.0,True,11023,"[""strubell2019""]",True,1.0,True,11023,"[""strubell2019""]",True,1.0,True
q249,What was the approximate speedup in inference throughput for LLaMA-13B when using NVIDIA A100 GPUs compared to V100 GPUs?,1.25,['samsi2024'],Quote,multiplier,1,0,0,0,0,1.25,"[""samsi2024""]",True,1.0,True,1.25,"[""samsi2024""]",True,1.0,True,1.25,"[""samsi2024""]",True,1.0,True,1.25,"[""samsi2024""]",True,1.0,True,1.25,"[""samsi2024""]",True,1.0,True,1.25,"[""samsi2024""]",True,1.0,True,1.25,"[""samsi2024""]",True,1.0,True,1.25,"[""samsi2024""]",True,1.0,True,1.25,"[""samsi2024""]",True,1.0,True,1.25,"[""samsi2024""]",True,1.0,True
q250,What is the energy consumption (in Wh) of a single short query to GPT-4o?,0.43,['jegham2025'],Quote,Wh,1,0,0,0,0,0.42,"[""jegham2025""]",False,1.0,True,0.42,"[""jegham2025""]",False,1.0,True,0.42,"[""jegham2025""]",False,1.0,True,0.42,"[""jegham2025""]",False,1.0,True,0.42,"[""jegham2025""]",False,1.0,True,0.42,"[""jegham2025""]",False,1.0,True,0.42,"[""jegham2025""]",False,1.0,True,0.42,"[""jegham2025""]",False,1.0,True,0.42,"[""jegham2025""]",False,1.0,True,0.42,"[""jegham2025""]",False,1.0,True
q251,"In the online workload experiment with a 400 TPS SLO, by approximately what percentage was the Max-Performance instance (g6e.xlarge) more expensive than InferSave's top choice?",280,['kim2025'],Quote and Table V,percent,1,1,0,0,0,280,"[""kim2025""]",True,1.0,True,280,"[""kim2025""]",True,1.0,True,280,"[""kim2025""]",True,1.0,True,280,"[""kim2025""]",True,1.0,True,280,"[""kim2025""]",True,1.0,True,280,"[""kim2025""]",True,1.0,True,280,"[""kim2025""]",True,1.0,True,280,"[""kim2025""]",True,1.0,True,280,"[""kim2025""]",True,1.0,True,280,"[""kim2025""]",True,1.0,True
q252,Which GPU architecture was most energy-efficient for models generating only a single classification token?,V100,['zschache2025'],Quote,is_blank,1,0,0,0,0,V100 or A30,"[""zschache2025""]",False,1.0,True,V100 or A30,"[""zschache2025""]",False,1.0,True,V100 or A30,"[""zschache2025""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,V100,"[""zschache2025""]",True,1.0,True,V100,"[""zschache2025""]",True,1.0,True,V100 or A30,"[""zschache2025""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,V100 or A30,"[""zschache2025""]",False,1.0,True,is_blank,"[""zschache2025"", ""luccioni2024"", ""luccioni2024"", ""fernandez2025"", ""chung2025"", ""jegham2025""]",False,0.2,True
q254,"True or False: Green AI involves providing the financial cost of finding, training, and running models.",1,['schwartz2019'],Quote,is_blank,1,0,0,0,0,0,"[""schwartz2019""]",False,1.0,True,0,"[""schwartz2019""]",False,1.0,True,0,"[""schwartz2019""]",False,1.0,True,True,[],True,0.0,True,is_blank,"[""schwartz2019""]",False,1.0,True,1,"[""schwartz2019""]",True,1.0,True,0,"[""schwartz2019""]",False,1.0,True,0,"[""schwartz2019""]",False,1.0,True,0,"[""schwartz2019""]",False,1.0,True,1,"[""schwartz2019""]",True,1.0,True
q255,"As stated in a 2025 paper, what was the total amount of electronic waste generated worldwide in the year 2022?",62,['luccioni2025a'],Quote,metric tons,1,0,0,0,0,62000000,"[""luccioni2025a""]",False,1.0,True,62000000,"[""luccioni2025a""]",False,1.0,True,62000000,"[""luccioni2025a""]",False,1.0,True,62000000,"[""luccioni2025a""]",False,1.0,True,62000000,"[""luccioni2025a""]",False,1.0,True,62000000,"[""luccioni2025a""]",False,1.0,True,62000000,"[""luccioni2025a""]",False,1.0,True,62000000,"[""luccioni2025a""]",False,1.0,True,62000000,"[""luccioni2025a""]",False,1.0,True,62000000,"[""luccioni2025a""]",False,1.0,True
q256,(Multi-step Question) What is the difference in average system power per processor between the TPU v2 and the V100 GPU?,104,['patterson2021'],Table,Watts,0,1,0,0,0,104,"[""patterson2021""]",True,1.0,True,104,"[""patterson2021""]",True,1.0,True,104,"[""patterson2021""]",True,1.0,True,67,"[""patterson2021""]",False,1.0,True,104,"[""patterson2021""]",True,1.0,True,104,"[""patterson2021""]",True,1.0,True,81,"[""patterson2021""]",False,1.0,True,104,"[""patterson2021""]",True,1.0,True,104,"[""patterson2021""]",True,1.0,True,104,"[""patterson2021""]",True,1.0,True
q257,How much clean freshwater can training the GPT-3 language model in Microsoft's U.S. data centers directly evaporate?,700000,['li2025b'],Quote,liters,1,0,0,0,0,700000,"[""li2025b""]",True,1.0,True,700000,"[""li2025b""]",True,1.0,True,700000,"[""li2025b""]",True,1.0,True,700000,"[""li2025b""]",True,1.0,True,700000,"[""li2025b""]",True,1.0,True,700000,"[""li2025b""]",True,1.0,True,700000,"[""li2025b""]",True,1.0,True,700000,"[""li2025b""]",True,1.0,True,700000,"[""li2025b""]",True,1.0,True,700000,"[""li2025b""]",True,1.0,True
q258,How much did Facebook's recommendation and ranking model sizes increase between 2019 and 2021?,20,['wu2021a'],"Figure, Quote",multiplier,1,0,1,0,0,20,"[""wu2021a""]",True,1.0,True,20,"[""wu2021a""]",True,1.0,True,20,"[""wu2021a""]",True,1.0,True,20,"[""wu2021a""]",True,1.0,True,20,"[""wu2021a""]",True,1.0,True,20,"[""wu2021a""]",True,1.0,True,20,"[""wu2021a""]",True,1.0,True,20,"[""wu2021a""]",True,1.0,True,20,"[""wu2021a""]",True,1.0,True,20,"[""wu2021a""]",True,1.0,True
q259,Which model ranked highest in a recent eco-efficiency analysis using DEA?,Claude-3.7 Sonnet,['jegham2025'],"Figure, Quote",is_blank,1,0,1,0,0,o3-mini,"[""jegham2025""]",False,1.0,True,o3-mini,"[""jegham2025""]",False,1.0,True,o3-mini,"[""jegham2025""]",False,1.0,True,o3-mini,"[""jegham2025""]",False,1.0,True,o3-mini,"[""jegham2025""]",False,1.0,True,o3-mini,"[""jegham2025""]",False,1.0,True,o3-mini,"[""jegham2025""]",False,1.0,True,o3-mini,"[""jegham2025""]",False,1.0,True,o3-mini,"[""jegham2025""]",False,1.0,True,o3-mini,"[""jegham2025""]",False,1.0,True
q260,"True or False: Smartphones currently average lifetimes of less than 3 years, contributing to e-waste concerns.",1,['wu2021b'],Quote,is_blank,1,0,0,0,0,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,True,"[""wu2021b""]",True,1.0,True,is_blank,"[""luccioni2025a""]",False,0.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,is_blank,"[""wu2021b""]",False,1.0,True
q261,True or False: Intra-zone scaling with T4 GPUs achieved nearly linear per-GPU speedup for CV models.,1,['erben2023'],Figure,is_blank,0,0,1,0,0,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,True,"[""erben2023""]",True,1.0,True,is_blank,"[""erben2023""]",False,1.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,1,"[""erben2023""]",True,1.0,True,"0.43, 0.42, 0.43, 0.41, 0.41","[""erben2023""]",False,1.0,True
q264,"What is the context window size, in tokens, for the FLM-101B model?",2048,['li2025a'],Quote,tokens,1,0,0,0,0,2048,"[""li2025a""]",True,1.0,True,2048,"[""li2025a""]",True,1.0,True,2048,"[""li2025a""]",True,1.0,True,2048,"[""li2025a""]",True,1.0,True,2048,"[""li2025a""]",True,1.0,True,2048,"[""li2025a""]",True,1.0,True,2048,"[""li2025a""]",True,1.0,True,2048,"[""li2025a""]",True,1.0,True,2048,"[""li2025a""]",True,1.0,True,2048,"[""li2025a""]",True,1.0,True
q265,True or False: LLMs generally have lower power draw during inference than diffusion models because LLM decoding is less compute-intensive and bottlenecked by VRAM bandwidth.,1,['chung2025'],Quote,is_blank,1,0,0,0,0,1,"[""chung2025""]",True,1.0,True,1,"[""chung2025""]",True,1.0,True,1,"[""chung2025""]",True,1.0,True,True,"[""fernandez2025"", ""chung2025""]",True,0.5,True,is_blank,"[""chung2025""]",False,1.0,True,1,"[""chung2025""]",True,1.0,True,1,"[""chung2025""]",True,1.0,True,1,"[""chung2025""]",True,1.0,True,1,"[""chung2025""]",True,1.0,True,1,"[""chung2025""]",True,1.0,True
q266,"In 2023, what percentage of Amazon's People Managers globally identified as women?",31.6,['amazon2023'],Figure,percent,0,0,1,0,0,31.9,"[""amazon2023""]",False,1.0,True,31.9,"[""amazon2023""]",False,1.0,True,31.9,"[""amazon2023""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,56.8,"[""amazon2023""]",False,1.0,True,47.5,"[""amazon2023""]",False,1.0,True,31.9,"[""amazon2023""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,48,"[""amazon2023""]",False,1.0,True
q267,"When excluding equity, what was the percentage range of total amortized cost attributed to computing hardware for the four key models analyzed by Cottier et al. (2025)?","[61,76]",['cottier2024'],Quote,percent,1,0,0,0,0,"[61, 76]","[""cottier2024""]",True,1.0,True,"[61, 76]","[""cottier2024""]",True,1.0,True,"[61,76]","[""cottier2024""]",True,1.0,True,"[61, 76]","[""cottier2024""]",True,1.0,True,"[61,76]","[""cottier2024""]",True,1.0,True,"[61,76]","[""cottier2024""]",True,1.0,True,"[61, 76]","[""cottier2024""]",True,1.0,True,"[61,76]","[""cottier2024""]",True,1.0,True,"[61, 76]","[""cottier2024""]",True,1.0,True,"[66, 77]","[""cottier2024""]",False,1.0,True
q268,"True or False: In the financial sentiment case study, accuracy and F1 scores always improved after optimization.",0,['khan2025'],Quote,is_blank,1,0,0,0,0,0,"[""khan2025""]",True,1.0,True,0,"[""khan2025""]",True,1.0,True,0,"[""khan2025""]",True,1.0,True,0,"[""khan2025""]",True,1.0,True,is_blank,"[""khan2025""]",False,1.0,True,0,"[""khan2025""]",True,1.0,True,0,"[""khan2025""]",True,1.0,True,0,"[""khan2025""]",True,1.0,True,0,"[""khan2025""]",True,1.0,True,0,"[""khan2025""]",True,1.0,True
q269,"What is the average CO2 produced, in pounds per kilowatt-hour (lbs/kWh), for power consumed in the U.S., as provided by the U.S. Environmental Protection Agency (EPA)?",0.954,['strubell2019'],Quote,lbs/kWh,1,0,0,0,0,0.954,"[""strubell2019""]",True,1.0,True,0.954,"[""strubell2019""]",True,1.0,True,0.954,"[""strubell2019""]",True,1.0,True,0.933 lbs/kWh,"[""strubell2019"", ""patterson2021""]",False,0.5,True,0.954,"[""strubell2019""]",True,1.0,True,0.954,"[""strubell2019""]",True,1.0,True,0.954,"[""strubell2019""]",True,1.0,True,0.932,"[""strubell2019"", ""patterson2021""]",False,0.5,True,0.954,"[""strubell2019""]",True,1.0,True,0.954,"[""strubell2019""]",True,1.0,True
q270,"According to one study, what is the projected range of electricity consumption by the global AI in 2027?","[85,134]",['li2025b'],Quote,TWh,1,0,0,0,0,"[85, 134]","[""li2025b""]",True,1.0,True,"[85, 134]","[""li2025b""]",True,1.0,True,"[85,134]","[""li2025b""]",True,1.0,True,"[85, 134]","[""li2025b""]",True,1.0,True,"[85,134]","[""li2025b""]",True,1.0,True,"[85,134]","[""li2025b""]",True,1.0,True,"[85, 134]","[""li2025b""]",True,1.0,True,"[85,134]","[""li2025b""]",True,1.0,True,"[85, 134]","[""li2025b""]",True,1.0,True,"[85, 134]","[""li2025b""]",True,1.0,True
